scope,corpus,name,partition,weighting,corpus_windows,occurrence_weight_within_corpus,model,scan,byte_scope,metadata_bytes,suffix_bytes,plain_bytes,minimum_saving_bytes,windows,actual_body_bytes_sum,predicted_body_bytes_sum,actual_total_bytes_sum,predicted_total_bytes_sum,predicted_conversions,actual_beneficial_windows,false_conversions,missed_savings_windows,false_conversion_excess_bytes,missed_savings_bytes,excess_actual_bytes_over_best,chosen_actual_bytes,best_actual_bytes,near_crossover_windows,near_false_conversions,near_missed_savings_windows,near_excess_actual_bytes_over_best,signed_error_mean_bytes,mae_bytes,p95_absolute_error_bytes,max_absolute_error_bytes,min_signed_error_bytes,max_signed_error_bytes,near_signed_error_mean_bytes,near_mae_bytes,near_p95_absolute_error_bytes,near_max_absolute_error_bytes,near_min_signed_error_bytes,near_max_signed_error_bytes,actual_total_bytes_mean,predicted_total_bytes_mean,false_conversion_fraction,missed_savings_fraction,mean_excess_actual_bytes_over_best
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,sample32,aligned_allocation,512,64,8192,0,1548,29959,30328,996800,940992,1548,1548,0,0,0,0,0,996800,996800,0,0,0,0,0.23837209302325582,16.08204134366925,44,188,-123,188,,,,,,,643.9276485788114,607.8759689922481,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,sample32,readable_extent,512,64,8192,0,1548,29959,30328,921607,921976,1548,1548,0,0,0,0,0,921607,921607,0,0,0,0,0.23837209302325582,16.08204134366925,44,188,-123,188,,,,,,,595.3533591731266,595.5917312661498,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,sample32,aligned_allocation,1024,64,8192,0,1548,29959,30328,1789376,1733568,1548,1548,0,0,0,0,0,1789376,1789376,0,0,0,0,0.23837209302325582,16.08204134366925,44,188,-123,188,,,,,,,1155.9276485788114,1119.875968992248,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,cheap,sample32,readable_extent,1024,64,8192,0,1548,29959,30328,1714183,1714552,1548,1548,0,0,0,0,0,1714183,1714183,0,0,0,0,0.23837209302325582,16.08204134366925,44,188,-123,188,,,,,,,1107.3533591731266,1107.59173126615,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,full,aligned_allocation,512,64,8192,0,1548,29959,30812,996800,996864,1548,1548,0,0,0,0,0,996800,996800,0,0,0,0,0.5510335917312662,0.7319121447028424,3,40,-3,40,,,,,,,643.9276485788114,643.968992248062,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,full,readable_extent,512,64,8192,0,1548,29959,30812,921607,922460,1548,1548,0,0,0,0,0,921607,921607,0,0,0,0,0.5510335917312662,0.7319121447028424,3,40,-3,40,,,,,,,595.3533591731266,595.9043927648579,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,full,aligned_allocation,1024,64,8192,0,1548,29959,30812,1789376,1789440,1548,1548,0,0,0,0,0,1789376,1789376,0,0,0,0,0.5510335917312662,0.7319121447028424,3,40,-3,40,,,,,,,1155.9276485788114,1155.968992248062,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,full,readable_extent,1024,64,8192,0,1548,29959,30812,1714183,1715036,1548,1548,0,0,0,0,0,1714183,1714183,0,0,0,0,0.5510335917312662,0.7319121447028424,3,40,-3,40,,,,,,,1107.3533591731266,1107.904392764858,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,sample32,aligned_allocation,512,64,8192,0,1548,29959,30576,996800,941312,1548,1548,0,0,0,0,0,996800,996800,0,0,0,0,0.39857881136950907,16.225452196382427,46,188,-123,188,,,,,,,643.9276485788114,608.0826873385013,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,sample32,readable_extent,512,64,8192,0,1548,29959,30576,921607,922224,1548,1548,0,0,0,0,0,921607,921607,0,0,0,0,0.39857881136950907,16.225452196382427,46,188,-123,188,,,,,,,595.3533591731266,595.7519379844962,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,sample32,aligned_allocation,1024,64,8192,0,1548,29959,30576,1789376,1733888,1548,1548,0,0,0,0,0,1789376,1789376,0,0,0,0,0.39857881136950907,16.225452196382427,46,188,-123,188,,,,,,,1155.9276485788114,1120.0826873385013,0.0,0.0,0.0
archive,real-roaring,wikileaks-noquotes_srt,train_family_comparison,window_occurrence,42002,0.03685538783867435,quadrants,sample32,readable_extent,1024,64,8192,0,1548,29959,30576,1714183,1714800,1548,1548,0,0,0,0,0,1714183,1714183,0,0,0,0,0.39857881136950907,16.225452196382427,46,188,-123,188,,,,,,,1107.3533591731266,1107.7519379844962,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,full,aligned_allocation,512,64,8192,0,32,39936,32768,58368,51200,32,32,0,0,0,0,0,58368,58368,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,1824.0,1600.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,full,readable_extent,512,64,8192,0,32,39936,32768,58368,51200,32,32,0,0,0,0,0,58368,58368,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,1824.0,1600.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,full,aligned_allocation,1024,64,8192,0,32,39936,32768,74752,67584,32,32,0,0,0,0,0,74752,74752,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,2336.0,2112.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,full,readable_extent,1024,64,8192,0,32,39936,32768,74752,67584,32,32,0,0,0,0,0,74752,74752,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,2336.0,2112.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,sample32,aligned_allocation,512,64,8192,0,32,39936,32768,58368,51200,32,32,0,0,0,0,0,58368,58368,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,1824.0,1600.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,sample32,readable_extent,512,64,8192,0,32,39936,32768,58368,51200,32,32,0,0,0,0,0,58368,58368,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,1824.0,1600.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,sample32,aligned_allocation,1024,64,8192,0,32,39936,32768,74752,67584,32,32,0,0,0,0,0,74752,74752,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,2336.0,2112.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,cheap,sample32,readable_extent,1024,64,8192,0,32,39936,32768,74752,67584,32,32,0,0,0,0,0,74752,74752,0,0,0,0,-224.0,352.0,768,768,-512,768,,,,,,,2336.0,2112.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,full,aligned_allocation,512,64,8192,0,32,39936,43520,58368,61952,32,32,0,0,0,0,0,58368,58368,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,1824.0,1936.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,full,readable_extent,512,64,8192,0,32,39936,43520,58368,61952,32,32,0,0,0,0,0,58368,58368,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,1824.0,1936.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,full,aligned_allocation,1024,64,8192,0,32,39936,43520,74752,78336,32,32,0,0,0,0,0,74752,74752,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,2336.0,2448.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,full,readable_extent,1024,64,8192,0,32,39936,43520,74752,78336,32,32,0,0,0,0,0,74752,74752,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,2336.0,2448.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,sample32,aligned_allocation,512,64,8192,0,32,39936,43520,58368,61952,32,32,0,0,0,0,0,58368,58368,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,1824.0,1936.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,sample32,readable_extent,512,64,8192,0,32,39936,43520,58368,61952,32,32,0,0,0,0,0,58368,58368,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,1824.0,1936.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,sample32,aligned_allocation,1024,64,8192,0,32,39936,43520,74752,78336,32,32,0,0,0,0,0,74752,74752,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,2336.0,2448.0,0.0,0.0,0.0
archive,structural,half-window-per-tile-rotation,structural_comparison,window_occurrence,1075,0.029767441860465118,quadrants,sample32,readable_extent,1024,64,8192,0,32,39936,43520,74752,78336,32,32,0,0,0,0,0,74752,74752,0,0,0,0,112.0,176.0,768,768,-256,768,,,,,,,2336.0,2448.0,0.0,0.0,0.0
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,aligned_allocation,512,64,8192,0,257,1288071,1309808,1444160,1465856,190,193,0,3,0,320,320,1367168,1366848,28,0,3,320,84.57976653696498,84.57976653696498,163,169,0,169,127.85714285714286,127.85714285714286,137,137,119,137,5619.299610894942,5703.719844357976,0.0,0.011673151750972763,1.245136186770428
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,readable_extent,512,64,8192,0,257,1288071,1309808,1436103,1457840,192,195,0,3,0,169,169,1360925,1360756,26,0,3,169,84.57976653696498,84.57976653696498,163,169,0,169,128.5,128.5,137,137,121,137,5587.949416342412,5672.529182879377,0.0,0.011673151750972763,0.6575875486381323
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,aligned_allocation,1024,64,8192,0,257,1288071,1309808,1575744,1597440,177,180,0,3,0,320,320,1463232,1462912,28,0,3,320,84.57976653696498,84.57976653696498,163,169,0,169,118.35714285714286,118.35714285714286,127,127,106,127,6131.299610894942,6215.719844357976,0.0,0.011673151750972763,1.245136186770428
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,readable_extent,1024,64,8192,0,257,1288071,1309808,1567687,1589424,179,182,0,3,0,168,168,1457400,1457232,26,0,3,168,84.57976653696498,84.57976653696498,163,169,0,169,119.26923076923077,119.26923076923077,127,127,109,127,6099.949416342412,6184.529182879377,0.0,0.011673151750972763,0.6536964980544747
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,aligned_allocation,512,64,8192,0,257,1288071,1280360,1444160,1433344,206,193,13,0,2688,0,2688,1369536,1366848,28,13,0,2688,-30.003891050583658,243.42023346303503,488,563,-563,517,-30.928571428571427,242.07142857142858,451,488,-488,449,5619.299610894942,5577.214007782101,0.05058365758754864,0.0,10.459143968871595
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,readable_extent,512,64,8192,0,257,1288071,1280360,1436103,1428392,206,195,11,0,2370,0,2370,1363126,1360756,26,11,0,2370,-30.003891050583658,243.42023346303503,488,563,-563,517,-57.03846153846154,236.96153846153845,451,488,-488,411,5587.949416342412,5557.945525291829,0.042801556420233464,0.0,9.221789883268482
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,aligned_allocation,1024,64,8192,0,257,1288071,1280360,1575744,1564928,179,180,0,1,0,64,64,1462976,1462912,28,0,1,64,-30.003891050583658,243.42023346303503,488,563,-563,517,-32.57142857142857,258.5,510,550,-550,449,6131.299610894942,6089.214007782101,0.0,0.0038910505836575876,0.2490272373540856
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,readable_extent,1024,64,8192,0,257,1288071,1280360,1567687,1559976,179,182,0,3,0,168,168,1457400,1457232,26,0,3,168,-30.003891050583658,243.42023346303503,488,563,-563,517,-12.307692307692308,255.6153846153846,510,550,-550,449,6099.949416342412,6069.945525291829,0.0,0.011673151750972763,0.6536964980544747
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,full,aligned_allocation,512,64,8192,0,257,1288071,1301443,1444160,1457472,191,193,0,2,0,192,192,1367040,1366848,28,0,2,192,52.03112840466926,52.03112840466926,109,113,0,113,77.85714285714286,77.85714285714286,86,86,70,86,5619.299610894942,5671.0972762645915,0.0,0.007782101167315175,0.7470817120622568
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,full,readable_extent,512,64,8192,0,257,1288071,1301443,1436103,1449475,193,195,0,2,0,73,73,1360829,1360756,26,0,2,73,52.03112840466926,52.03112840466926,109,113,0,113,78.42307692307692,78.42307692307692,86,86,72,86,5587.949416342412,5639.980544747082,0.0,0.007782101167315175,0.2840466926070039
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,full,aligned_allocation,1024,64,8192,0,257,1288071,1301443,1575744,1589056,179,180,0,1,0,64,64,1462976,1462912,28,0,1,64,52.03112840466926,52.03112840466926,109,113,0,113,70.78571428571429,70.78571428571429,77,77,63,77,6131.299610894942,6183.0972762645915,0.0,0.0038910505836575876,0.2490272373540856
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,full,readable_extent,1024,64,8192,0,257,1288071,1301443,1567687,1581059,180,182,0,2,0,73,73,1457305,1457232,26,0,2,73,52.03112840466926,52.03112840466926,109,113,0,113,71.38461538461539,71.38461538461539,77,77,65,77,6099.949416342412,6151.980544747082,0.0,0.007782101167315175,0.2840466926070039
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,sample32,aligned_allocation,512,64,8192,0,257,1288071,1275048,1444160,1431488,206,193,13,0,2688,0,2688,1369536,1366848,28,13,0,2688,-50.673151750972764,243.11673151750972,500,582,-582,483,-70.35714285714286,246.07142857142858,491,528,-528,409,5619.299610894942,5569.992217898833,0.05058365758754864,0.0,10.459143968871595
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,sample32,readable_extent,512,64,8192,0,257,1288071,1275048,1436103,1423080,206,195,11,0,2370,0,2370,1363126,1360756,26,11,0,2370,-50.673151750972764,243.11673151750972,500,582,-582,483,-96.42307692307692,244.34615384615384,491,528,-528,371,5587.949416342412,5537.27626459144,0.042801556420233464,0.0,9.221789883268482
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,sample32,aligned_allocation,1024,64,8192,0,257,1288071,1275048,1575744,1563072,179,180,0,1,0,64,64,1462976,1462912,28,0,1,64,-50.673151750972764,243.11673151750972,500,582,-582,483,-69.71428571428571,257.35714285714283,542,582,-582,409,6131.299610894942,6081.992217898833,0.0,0.0038910505836575876,0.2490272373540856
archive,structural,random-dense-permuted,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,sample32,readable_extent,1024,64,8192,0,257,1288071,1275048,1567687,1554664,179,182,0,3,0,168,168,1457400,1457232,26,0,3,168,-50.673151750972764,243.11673151750972,500,582,-582,483,-49.84615384615385,251.92307692307693,542,582,-582,409,6099.949416342412,6049.27626459144,0.0,0.011673151750972763,0.6536964980544747
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,aligned_allocation,512,64,8192,0,257,1288071,1309808,1444160,1465856,190,193,0,3,0,320,320,1367168,1366848,28,0,3,320,84.57976653696498,84.57976653696498,163,169,0,169,127.85714285714286,127.85714285714286,137,137,119,137,5619.299610894942,5703.719844357976,0.0,0.011673151750972763,1.245136186770428
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,readable_extent,512,64,8192,0,257,1288071,1309808,1436103,1457840,192,195,0,3,0,169,169,1360925,1360756,26,0,3,169,84.57976653696498,84.57976653696498,163,169,0,169,128.5,128.5,137,137,121,137,5587.949416342412,5672.529182879377,0.0,0.011673151750972763,0.6575875486381323
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,aligned_allocation,1024,64,8192,0,257,1288071,1309808,1575744,1597440,177,180,0,3,0,320,320,1463232,1462912,28,0,3,320,84.57976653696498,84.57976653696498,163,169,0,169,118.35714285714286,118.35714285714286,127,127,106,127,6131.299610894942,6215.719844357976,0.0,0.011673151750972763,1.245136186770428
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,full,readable_extent,1024,64,8192,0,257,1288071,1309808,1567687,1589424,179,182,0,3,0,168,168,1457400,1457232,26,0,3,168,84.57976653696498,84.57976653696498,163,169,0,169,119.26923076923077,119.26923076923077,127,127,109,127,6099.949416342412,6184.529182879377,0.0,0.011673151750972763,0.6536964980544747
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,aligned_allocation,512,64,8192,0,257,1288071,1314696,1444160,1470464,191,193,0,2,0,192,192,1367040,1366848,28,0,2,192,103.59922178988327,137.07782101167317,328,417,-225,417,163.92857142857142,178.28571428571428,378,417,-106,417,5619.299610894942,5721.6498054474705,0.0,0.007782101167315175,0.7470817120622568
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,readable_extent,512,64,8192,0,257,1288071,1314696,1436103,1462728,191,195,0,4,0,305,305,1361061,1360756,26,0,4,305,103.59922178988327,137.07782101167317,328,417,-225,417,155.8846153846154,171.34615384615384,378,417,-106,417,5587.949416342412,5691.548638132295,0.0,0.01556420233463035,1.1867704280155642
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,aligned_allocation,1024,64,8192,0,257,1288071,1314696,1575744,1602048,178,180,0,2,0,192,192,1463104,1462912,28,0,2,192,103.59922178988327,137.07782101167317,328,417,-225,417,103.42857142857143,132.85714285714286,327,365,-172,365,6131.299610894942,6233.6498054474705,0.0,0.007782101167315175,0.7470817120622568
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,cheap,sample32,readable_extent,1024,64,8192,0,257,1288071,1314696,1567687,1594312,178,182,0,4,0,301,301,1457533,1457232,26,0,4,301,103.59922178988327,137.07782101167317,328,417,-225,417,113.53846153846153,132.0,327,365,-106,365,6099.949416342412,6203.548638132295,0.0,0.01556420233463035,1.171206225680934
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,full,aligned_allocation,512,64,8192,0,257,1288071,1301443,1444160,1457472,191,193,0,2,0,192,192,1367040,1366848,28,0,2,192,52.03112840466926,52.03112840466926,109,113,0,113,77.85714285714286,77.85714285714286,86,86,70,86,5619.299610894942,5671.0972762645915,0.0,0.007782101167315175,0.7470817120622568
archive,structural,random-dense-prefix,structural_comparison,window_occurrence,1075,0.23906976744186045,quadrants,full,readable_extent,512,64,8192,0,257,1288071,1301443,1436103,1449475,193,195,0,2,0,73,73,1360829,1360756,26,0,2,73,52.03112840466926,52.03112840466926,109,113,0,113,78.42307692307692,78.42307692307692,86,86,72,86,5587.949416342412,5639.980544747082,0.0,0.007782101167315175,0.2840466926070039
