input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:bulk_input_output_bytes
zen-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[727.7866622871427,733.4742104020671,737.1934758732582,733.2234995842897,729.5193537460415]",733.2234995842897,"[726.1801114713357,731.8555063971165,735.5662831120094,731.649394908472,727.909179558577]",731.649394908472,"[0.08884114529872346,0.08953542607447107,0.08998943797280982,0.08950482172659785,0.08905265548657733]",0.08950482172659785,8192.0,12288.0,32768.0
zen-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[1127.7876193664533,1133.0872032777024,1140.3456246911353,1137.099159851424,1119.4726035040705]",1133.0872032777024,"[1125.298085356032,1130.5861271885592,1137.828542728907,1134.5893793711884,1117.3692030584657]",1130.5861271885592,"[0.13766938712969404,0.13831630899386016,0.1392023467640546,0.13880604978655076,0.13665437054493051]",0.13831630899386016,8192.0,12288.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[1567.1747221097207,1612.116353899466,1611.956932631296,1601.3041942306759,1615.096305296799]",1611.956932631296,"[1563.7800279014916,1608.5577156765596,1608.3990819512103,1597.7696098282634,1611.55645560452]",1608.3990819512103,"[0.19130550807003427,0.19679154710686841,0.19677208650284375,0.1954717033972993,0.19715531070517564]",0.19677208650284375,8192.0,12288.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[1135.469636947552,1123.4124647462643,1102.9187329844633,1069.9363068746738,1082.6857566717251]",1102.9187329844633,"[1132.981904435829,1120.9327366714588,1100.800019563219,1067.5744444985503,1080.2959195358362]",1100.800019563219,"[0.13860713341644923,0.13713531063797169,0.13463363439751752,0.13060745933528733,0.13216378865621645]",0.13463363439751752,8192.0,20480.0,65536.0
zen-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[1370.8023100932407,1346.1226416969919,1383.6860698594328,1375.7838213952011,1378.5654758354633]",1375.7838213952011,"[1367.8124888145842,1343.1511301962223,1380.632035154557,1372.7472217266409,1375.5227530213879]",1372.7472217266409,"[0.1673342663688038,0.16432161153527733,0.1689069909496378,0.16794236101015642,0.16828191843694623]",0.16794236101015642,8192.0,20480.0,65536.0
zen-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[1353.1601369051048,1369.3932006347975,1377.062525096089,1376.3444807739952,1363.0317405686517]",1369.3932006347975,"[1350.2329490032275,1366.4290330552462,1374.0787586721237,1373.3066597884292,1360.124629535288]",1366.4290330552462,"[0.1651806807745489,0.1671622559368649,0.16809845277051869,0.16801080087573184,0.16638571051863424]",0.1671622559368649,8192.0,20480.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[2183.2357327841805,2179.8012106461733,2197.083091516141,2154.2057474492262,2141.8691378826197]",2179.8012106461733,"[2178.416331240939,2175.0567880404033,2192.2331429992523,2150.078848017997,2137.1413460613676]",2175.0567880404033,"[0.2665082681621314,0.2660890149714567,0.2681986195698414,0.2629645687804231,0.261458634995437]",0.2660890149714567,8192.0,20480.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[1512.7127654972542,1501.643984946145,1462.769022797077,1469.212787126357,1460.1599904831942]",1469.212787126357,"[1509.508932822318,1498.350780815076,1459.5636111982233,1465.9697625166564,1456.9369295275167]",1465.9697625166564,"[0.18465732000698903,0.18330615050612123,0.17856067172815884,0.17934726405351037,0.1782421863382805]",0.17934726405351037,8192.0,3072.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[1124.8484088840635,1152.4498714652957,1160.40136358556,1159.329831228345,1170.506139328426]",1159.329831228345,"[1122.449344552815,1149.906065880396,1158.4687764432629,1156.7708409820214,1167.922495965605]",1156.7708409820214,"[0.1373105967876054,0.14067991595035348,0.1416505570783154,0.1415197547886163,0.1428840502109895]",0.1415197547886163,8192.0,3072.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[389.83849666434696,386.3109541835707,387.22359345204774,398.34995218614023,393.0564033792224]",389.83849666434696,"[388.9963333256616,385.5581773007871,386.36892495091524,397.4707316920335,392.19904711641885]",388.9963333256616,"[0.04758770711234704,0.047157098899361656,0.04726850506006442,0.04862670314772219,0.04798051799062773]",0.04758770711234704,8192.0,3072.0,16384.0
zen-n8192-03-candidate,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[542.6693239040869,565.1895215394093,574.4756823312131,576.7866896083601,563.8321204754615]",565.1895215394093,"[541.4840328976902,563.9420590700006,573.2076433713471,575.513630839633,562.5876414774832]",563.9420590700006,"[0.06624381395313561,0.06899286151604117,0.0701264260658219,0.07040853144633302,0.06882716314397722]",0.06899286151604117,8192.0,3072.0,16384.0
zen-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[981.7818550417012,940.5877926990236,945.0454576377277,971.6456317944929,958.468005496822]",958.468005496822,"[979.6146237239792,938.5446752925803,942.9594541283359,969.5177898435803,956.4002612348323]",956.4002612348323,"[0.11984641785177015,0.11481784578845501,0.11536199434054294,0.11860908591241369,0.11700048895224878]",0.11700048895224878,8192.0,4096.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[982.5938148190846,981.3153376354003,977.1203042175616,995.7362727586984,1016.9265095644186]",982.5938148190846,"[980.4246226080862,979.1492567408321,974.9636292964874,993.5385169431861,1014.6818391322943]",980.4246226080862,"[0.11994553403553279,0.11978946992619631,0.11927738088593282,0.12154983798323957,0.12413653681206281]",0.11994553403553279,8192.0,4096.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[358.25447383342157,347.40518656308154,350.9210227894429,352.8049070417514,358.4429965482602]",352.8049070417514,"[357.4637418069808,346.6451223013893,350.1464303836398,352.0259576839176,357.651747255747]",352.0259576839176,"[0.043732235575368844,0.042407859687876165,0.04283703891472692,0.04306700525412004,0.04375524860208255]",0.04306700525412004,8192.0,4096.0,16384.0
zen-n8192-03-candidate,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[402.9814311335514,405.81113560813066,406.0022732724855,399.0129827848147,399.1624932887044]",402.9814311335514,"[402.09193045493953,404.9153805748929,405.11238419325997,398.14690594977645,398.28976227759387]",402.09193045493953,"[0.049192069230169846,0.04953749213966438,0.04956082437408271,0.04870763950009946,0.0487258902940313]",0.049192069230169846,8192.0,4096.0,16384.0
zen-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[1536.894273224518,1550.988511301981,1522.4889616237965,1534.8620038222482,1498.5864947389223]",1534.8620038222482,"[1533.5023175159483,1547.5647914261008,1519.1283307320482,1531.4740900186393,1495.2784087147852]",1531.4740900186393,"[0.1876091642119773,0.1893296522585426,0.18585070332321735,0.18736108445095803,0.18293292172105982]",0.18736108445095803,8192.0,5120.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[1291.4413184928285,1256.1936163469288,1291.3710684788452,1251.7304472658834,1287.5975725711703]",1287.5975725711703,"[1288.6233197177146,1253.4207916219216,1288.8421984766094,1248.9674664824774,1284.7554300201655]",1284.7554300201655,"[0.1576466453238316,0.1533439473079747,0.15763806988267154,0.15279912686351116,0.1571774380580042]",0.1571774380580042,8192.0,5120.0,131072.0
zen-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[439.11790758765824,442.0248289952944,447.3261779971814,441.1691138212434,433.5313328849346]",441.1691138212434,"[438.1486376752676,441.1687521414009,446.3389129308593,440.1953831912444,432.5858830678991]",440.1953831912444,"[0.05360326020357156,0.05395810900821465,0.054605246337546556,0.053853651589507244,0.052921305283805495]",0.053853651589507244,8192.0,5120.0,16384.0
zen-n8192-03-candidate,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[607.1104827739609,603.6612198105851,627.5041450289614,647.2847450956864,644.8174903967101]",627.5041450289614,"[605.7704877368842,602.3287534144938,626.1190551569523,645.8872244134476,643.3941926809255]",626.1190551569523,"[0.07411016635424328,0.0736891137464093,0.07659962707873064,0.07901425111031328,0.07871307255819214]",0.07659962707873064,8192.0,5120.0,16384.0
zen-n8192-04-before,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[950.0852790509543,952.5943380965268,940.1207603127503,904.7766918306779,900.9680506875093]",940.1207603127503,"[947.988190890468,950.4918711210413,938.4041116205391,902.7799002441258,898.9794958228514]",938.4041116205391,"[0.1159772069153997,0.11628348853717367,0.11476083499911505,0.11044637351448706,0.1099814514999401]",0.11476083499911505,8192.0,12288.0,32768.0
zen-n8192-04-before,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[810.2586660076867,816.5466043627698,786.2729427358347,785.3077078606286,799.0757868487852]",799.0757868487852,"[808.4703345112441,814.7830521416022,784.5375508311416,783.5743378330311,797.312032440025]",797.312032440025,"[0.09890852856539144,0.09967609916537715,0.09598058383005795,0.09586275730720564,0.0975434310118146]",0.0975434310118146,8192.0,12288.0,32768.0
zen-n8192-04-before,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[1075.4694302080186,1044.0449502562526,1065.082680132653,1053.049381971657,1072.1848055471783]",1065.082680132653,"[1073.0957039533173,1041.7618631265377,1062.7605667796236,1050.7394935192228,1070.6457943941246]",1062.7605667796236,"[0.13128288942968977,0.1274468933418277,0.1300149756021305,0.12854606713521205,0.13088193427089578]",0.1300149756021305,8192.0,12288.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[1566.3895807713852,1670.064863051995,1652.8127669088935,1654.6812073784254,1590.1807043040822]",1652.8127669088935,"[1563.0085187225695,1666.4143320275318,1649.1962660748843,1651.0288205639463,1587.0660033579752]",1649.1962660748843,"[0.191209665621507,0.20386533972802673,0.2017593709605583,0.20198745207256172,0.19411385550586943]",0.2017593709605583,8192.0,12288.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[1129.5125300975817,1088.351112026366,1103.0781745025974,1113.9114972753769,1108.1969015333977]",1108.1969015333977,"[1127.0579299255937,1085.9488182745174,1100.787083388773,1111.452651751533,1105.7679476624432]",1105.7679476624432,"[0.13787994752167743,0.13285536035478102,0.1346530974734616,0.13597552456974815,0.1352779420817136]",0.1352779420817136,8192.0,20480.0,65536.0
zen-n8192-04-before,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[1470.1455830089744,1437.6518234895984,1408.89943306819,1431.263707903194,1419.7985276696593]",1431.263707903194,"[1466.9008080938481,1434.8749788422556,1405.7896429194948,1428.1047342978834,1416.7300516162613]",1428.1047342978834,"[0.17946113073840017,0.17549460735957015,0.1719847940757068,0.17471480809365164,0.1733152499596752]",0.17471480809365164,8192.0,20480.0,65536.0
zen-n8192-04-before,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[1318.5537545927853,1287.6622206062407,1340.0041909063086,1355.9101538579268,1344.9765768524326]",1340.0041909063086,"[1315.643753829822,1284.8201737547417,1337.0765270997993,1352.9177128020403,1342.0304271287814]",1337.0765270997993,"[0.1609562688711896,0.15718532966384777,0.16357473033524275,0.1655163762033602,0.1641817110415567]",0.16357473033524275,8192.0,20480.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[2197.841899904759,2252.204000122909,2242.1152723586197,2228.0178500107504,2267.9435005683913]",2242.1152723586197,"[2192.9906909546803,2247.3173369446326,2237.258256776965,2223.100064512607,2262.9379089924582]",2237.258256776965,"[0.26829124754696765,0.2749272461087536,0.2736957119578393,0.27197483520639043,0.27684857184672745]",0.2736957119578393,8192.0,20480.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[1483.5083751044272,1505.573391812865,1546.2353383458637,1567.1528613199657,1547.41507936508]",1546.2353383458637,"[1480.234043443555,1502.2505221420363,1542.9689849560348,1563.7294068419228,1543.9992690071094]",1542.9689849560348,"[0.18109233094536464,0.18378581443028139,0.18874943095042282,0.19130283951659735,0.18889344230530764]",0.18874943095042282,8192.0,3072.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[1186.242362083917,1188.4198185578016,1184.2111433526788,1179.878944033087,1170.7764825562003]",1184.2111433526788,"[1183.6239410255466,1185.7966279725406,1181.5972083288912,1177.2747481835077,1168.192548857014]",1181.5972083288912,"[0.1448049758403219,0.14507077863254414,0.1445570243350438,0.14402819141028897,0.1429170510932862]",0.1445570243350438,8192.0,3072.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[393.7406764960964,392.08255247748167,384.94356297014247,394.8490326457272,386.4867608795467]",392.08255247748167,"[392.87162786375217,391.21721680814926,384.1002783303648,393.9775294902182,385.6337205018653]",391.21721680814926,"[0.048064047423839885,0.04786163970672384,0.046990181026628726,0.04819934480538662,0.04717855967767904]",0.04786163970672384,8192.0,3072.0,16384.0
zen-n8192-04-before,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[550.8810666708982,564.5673968755215,557.0393455889941,566.9997778430144,566.0153367661887]",564.5673968755215,"[549.9838222124317,563.3213738795655,555.8098653567527,565.7665606140937,564.7770019940633]",563.3213738795655,"[0.06724622395884988,0.06891691856390643,0.06799796699084401,0.06921384006872734,0.0690936690388414]",0.06891691856390643,8192.0,3072.0,16384.0
zen-n8192-04-before,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[999.0192349192199,998.2536074465137,1015.8790228603503,992.1696902559398,999.876001668844]",999.0192349192199,"[996.8142398794793,996.0501517831445,1013.6717835087793,989.9796573067763,997.6689493440995]",996.8142398794793,"[0.1219505902001001,0.12185712981524822,0.12400866978275761,0.12111446414257077,0.12205517598496629]",0.1219505902001001,8192.0,4096.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[1092.4601282652911,1085.508212106993,1089.2231503206642,1076.6122164867827,1060.2241044892855]",1085.508212106993,"[1090.0487095237202,1083.1123259828585,1086.8190520903102,1074.2358047875712,1058.1497731943855]",1083.1123259828585,"[0.13335694925113414,0.1325083266732169,0.13296181034187796,0.1314223897078592,0.12942188775503974]",0.1325083266732169,8192.0,4096.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[350.02083437999437,345.59365171869774,342.01644343518427,357.4504637119061,355.66410277021293]",350.02083437999437,"[349.24832953144374,344.8468444479196,341.3404338692551,356.6615556215657,354.87909327362803]",349.24832953144374,"[0.04272715263427665,0.0421867250633176,0.04175005413027152,0.043634089808582285,0.04341602817019201]",0.04272715263427665,8192.0,4096.0,16384.0
zen-n8192-04-before,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[466.6965677844177,471.3690250741118,467.6430134437933,466.5637760394037,476.32061002295194]",467.6430134437933,"[465.66655513693576,470.328700388558,466.61091296036045,465.53399091465417,475.2810749687559]",466.61091296036045,"[0.0569697958721213,0.05754016419361716,0.05708532878952555,0.05695358594231002,0.05814460571569237]",0.05708532878952555,8192.0,4096.0,16384.0
zen-n8192-04-before,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[1507.6722889457635,1551.7258646715297,1543.3769770952313,1548.8181400538228,1481.2967338277397]",1543.3769770952313,"[1504.3443810020538,1548.3004965991654,1539.9705103720848,1545.4392378173793,1478.027258208957]",1539.9705103720848,"[0.18404202745919962,0.18941966121478637,0.18840050989932022,0.1890647143620389,0.1808223552035815]",0.18840050989932022,8192.0,5120.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[1304.2522215007887,1310.7852147296155,1274.3521751229014,1252.573972729803,1271.911529542713]",1274.3521751229014,"[1301.4367683820076,1307.9484648851057,1271.645543078215,1249.8093497806244,1269.1197848104478]",1271.645543078215,"[0.1592104762574205,0.16000796078242377,0.1555605682523073,0.1529020962804935,0.15526263788363195]",0.1555605682523073,8192.0,5120.0,131072.0
zen-n8192-04-before,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[448.87603215081106,447.19025146066525,447.0498466703292,436.9653248975111,425.0599825688399]",447.0498466703292,"[447.88529003405466,446.2032279951713,446.06312663227783,436.0009296622822,424.1218050958202]",446.06312663227783,"[0.05479443751840956,0.05458865374275699,0.05457151448612418,0.05334049376190322,0.05188720490342285]",0.05457151448612418,8192.0,5120.0,16384.0
zen-n8192-04-before,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[616.2336747535493,605.7030955044401,603.8296686009919,611.8511064112417,634.7368996014793]",611.8511064112417,"[615.0386370004976,604.3662081404589,602.4968363279082,610.5006467169966,633.3359347702502]",610.5006467169966,"[0.07522383725018911,0.07393836615044434,0.0737096763428945,0.07468885576309103,0.07748253168963372]",0.07468885576309103,8192.0,5120.0,16384.0
