name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,drain_ns_per_update,flush_ns_per_update,read_ns_per_update,reset_ns_per_update,updates,write_ns_per_update
small/t4/word_check_span/manual_time,4,1,47,1145446.489361702,357338.6382978686,ns,17.443182762632976,19.519089719082444,3.5265437998670213,2.075906956449468,8192.0,116.77937738946143
small/t4/exact_top_span/manual_time,0,1,46,1139206.4782608696,354967.30434784235,ns,17.588299295176636,19.316764499830168,3.518971318783968,1.7284652046535323,8192.0,116.22755498471467
small/t4/exact_top_span/manual_time,1,1,46,1167422.391304348,370867.08695652586,ns,19.168074898097824,20.82465130349864,3.650316321331522,1.656576405400815,8192.0,118.03264850118885
small/t4/exact_top_span/manual_time,2,1,46,1195257.4130434783,372248.10869565647,ns,19.492391835088313,21.558991805366848,3.496067212975545,2.0665999702785336,8192.0,120.85038690981658
small/t4/exact_top_span/manual_time,3,1,46,1116265.9565217388,341869.3043478218,ns,16.811881687330164,18.6506931470788,3.3737872579823383,1.8388114597486414,8192.0,114.23845374065898
small/t4/exact_top_span/manual_time,4,1,46,1113390.1304347827,336255.456521741,ns,16.22142493206522,17.858026919157606,3.4424465013586962,1.6366019870923907,8192.0,114.61140773607335
small/t4/read_flush_span/manual_time,0,1,53,1116675.679245283,331341.3773584963,ns,18.3427734375,20.210389335200475,0.21893195386202838,1.8676158977004718,8192.0,115.88362783755899
small/t4/read_flush_span/manual_time,1,1,53,1105577.1698113207,320118.849056602,ns,16.83472600972877,18.681074034492923,0.23662523953419815,1.846348024764151,8192.0,116.04045133770634
small/t4/read_flush_span/manual_time,2,1,53,1132511.0000000002,328537.84905660996,ns,18.095118108785375,20.077954562205186,0.2269563494988203,1.9828364534198115,8192.0,117.94106076798353
small/t4/read_flush_span/manual_time,3,1,53,1103713.0566037735,320181.09433960955,ns,17.241920327240567,19.049122936320753,0.20783737470518884,1.8072026090801885,8192.0,115.47363741892693
small/t4/read_flush_span/manual_time,4,1,53,1127047.8490566036,328790.75471698196,ns,18.206098448555423,20.16068368587854,0.2559952645931598,1.9545852373231127,8192.0,117.16240418632077
spread/t1/eager_plain/manual_time,0,1,78,707110.5256410255,2884967.3974359026,ns,0.0,0.0,0.492203150040064,0.0,8192.0,85.82499968699919
spread/t1/eager_plain/manual_time,1,1,78,707614.1794871794,2820482.8974359008,ns,0.0,0.0,0.4913533528645834,0.0,8192.0,85.88733066656653
